n240305sa3o0o28xliks3j2h6qt8awt7,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//10,0.0%,0-2:0,3-9:0,10-19:0
n240305sa30m6wefk4bjc73s9xa5zinl,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",1//24,4.17%,0-2:0,3-9:1,10-19:0
n240305sa1nrfqhxeyq1bq1ai0wc61fn,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//15,0.0%,0-2:0,3-9:0,10-19:0
n240301sa9uvtv5w6qi9hpklcv2cgjcc,"[20--29,20--29,20--29,20--29,10-19,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,3-9]",4//20,20.0%,0-2:0,3-9:1,10-19:3
n240306sabfrvdg06biqi2w2ypikpd24,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,10-19,20--29,20--29,20--29,10-19,20--29,10-19,20--29,10-19]",5//18,27.78%,0-2:0,3-9:0,10-19:5
n240302sa13sndjvnqroiukbaunwx7vl,"[20--29,20--29,3-9,20--29,3-9,20--29,3-9,20--29,3-9,20--29,20--29,20--29,3-9,3-9,3-9,3-9,20--29,20--29]",8//18,44.44%,0-2:0,3-9:8,10-19:0
n240228sa18jbrq3js21f91hhv3hvmkb,[20--29],0//1,0.0%,0-2:0,3-9:0,10-19:0
n240229sa120ai4hum3a1zitfvy8woyd,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//45,0.0%,0-2:0,3-9:0,10-19:0
n240301sa1u1q2g207chu622zvo5won5,"[20--29,20--29,10-19,10-19,20--29,10-19,20--29,10-19,10-19,20--29,20--29,20--29,20--29,10-19,20--29,10-19,10-19,10-19,20--29,10-19,20--29,20--29,20--29,20--29]",10//24,41.67%,0-2:0,3-9:0,10-19:10
n240302sa3andg8syy6x0n2ox7yzumzj,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240228sa35zv3hyrze3vxrsqfqeehl0,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//16,0.0%,0-2:0,3-9:0,10-19:0
n240306qn2udzzyi19xh54b4i963d7l5,"[20--29,20--29,20--29,20--29]",0//4,0.0%,0-2:0,3-9:0,10-19:0
n240304sa2qiski7z1mpvs1yk5nky0hc,"[3-9,20--29,20--29,3-9,3-9,20--29,20--29]",3//7,42.86%,0-2:0,3-9:3,10-19:0
n240305a22ga0fn13d151yh6psf0yaxx,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,10-19,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",3//20,15.0%,0-2:0,3-9:0,10-19:3
n240301sahwmoyhlzzp0h2k328jnli2j,"[20--29,20--29,20--29,20--29,30-39,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//44,0.0%,0-2:0,3-9:0,10-19:0
n240304sa36amfvwzbiux9pg4dcnifd6,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//12,0.0%,0-2:0,3-9:0,10-19:0
n240305sa6j8zal98rghb3dy7km6cd2i,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//19,0.0%,0-2:0,3-9:0,10-19:0
n240301a2w5fqu21amllz3bcv55dnbb9,"[20--29,3-9,20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29]",3//22,13.64%,0-2:0,3-9:2,10-19:1
n240303a22789wxx7is31644auk6fob2,"[20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,30-39,20--29,20--29]",1//12,8.33%,0-2:0,3-9:0,10-19:1
n240229sa27sdx71owgvos1s3596vmv7,"[10-19,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,10-19,20--29,20--29,10-19,20--29,10-19,20--29,3-9,3-9,10-19]",8//20,40.0%,0-2:0,3-9:2,10-19:6
n240301sa2jv9r6tctjx6d117kf9ie2e,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//49,0.0%,0-2:0,3-9:0,10-19:0
n240306sa37dd5o6ios3tv25dshy4q26,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240301sa2wgpiumvic07g1ucbnnorbj,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//14,0.0%,0-2:0,3-9:0,10-19:0
n240303a21eb0e4r71a1602yp2je49rj,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240305sa3g9znsrblsl341htugox2lb,[20--29],0//1,0.0%,0-2:0,3-9:0,10-19:0
n240306sa1htqpc2xbisst29rwcx7ibv,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//30,0.0%,0-2:0,3-9:0,10-19:0
n240229sa8piz9ox05apw1xt8cq4gsun,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//45,0.0%,0-2:0,3-9:0,10-19:0
n240301sa3q72pkiwf1yr616jhujng5w,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240228sa3g5yobyoz2t541ma022kjy7,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//13,0.0%,0-2:0,3-9:0,10-19:0
n240302bdqx03w4uhjlvk59kw1bli48p,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//9,0.0%,0-2:0,3-9:0,10-19:0
n240301sa3l8yz6uasbbxbqzyfyygz0b,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//33,0.0%,0-2:0,3-9:0,10-19:0
n240304sa70473fd7v1xv2dng24bi8gt,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",1//20,5.0%,0-2:0,3-9:1,10-19:0
n240304a24574d9aolwpr23fp704io44,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//60,0.0%,0-2:0,3-9:0,10-19:0
n240306ad3hj3ij1g2zou3io154lo88s,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240229ad3vpn13ocy206xaj01y4c00q,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//33,0.0%,0-2:0,3-9:0,10-19:0
n240304sa31xf0pdc0tpvp250sbfte7w,"[20--29,20--29,3-9,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",2//52,3.85%,0-2:0,3-9:2,10-19:0
n240306sa2tz4uxdy38hsi36l5bvmcaq,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//30,0.0%,0-2:0,3-9:0,10-19:0
n240302sa3jlxfdn1i3q8f3ee62b6kz4,"[10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,10-19,20--29]",3//21,14.29%,0-2:0,3-9:0,10-19:3
n240304sa3ut99dsqz6ygf34r1x2y4al,"[10-19,10-19,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",3//41,7.32%,0-2:0,3-9:0,10-19:3
n240306sa2n3s8t5q75kcv3gimfmaj17,[20--29],0//1,0.0%,0-2:0,3-9:0,10-19:0
n240302a21ezxbx4crjq852a862vhxkz,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240228sa2417qy06norw32lu4t1fnll,"[20--29,20--29,20--29,3-9,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",2//20,10.0%,0-2:0,3-9:2,10-19:0
n240305ad1kqkwzcgdljx9115dwi8hxq,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//17,0.0%,0-2:0,3-9:0,10-19:0
n240306sa3iv65mb9af5zh3rq7qyd8zv,"[20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29]",2//20,10.0%,0-2:0,3-9:0,10-19:2
n240305a28q3rbikjluxn5hdk9b1d6u9,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//60,0.0%,0-2:0,3-9:0,10-19:0
n240306sa3jyg5fzul7cqn2aq6agfdh9,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//15,0.0%,0-2:0,3-9:0,10-19:0
n240229sa7kwh51mvpy881dp4mrpcaeh,"[20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",1//19,5.26%,0-2:0,3-9:0,10-19:1
n240303sa297yapaof18p22yea7v2wy9,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240304a23945h0tiszjp81pzkylj5kv,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//18,0.0%,0-2:0,3-9:0,10-19:0
n240305ad2plk4nsf7ptyb1unhqyc535,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,10-19,20--29,10-19,10-19,10-19,10-19,10-19,20--29]",7//20,35.0%,0-2:0,3-9:0,10-19:7
n240305sa3c597kyln8lo31avl0senuz,"[3-9,20--29,3-9,3-9,3-9,3-9,3-9,3-9,3-9,20--29,3-9,3-9,10-19,30-39,20--29,10-19,30-39,40-49,20--29,30-39,40-49,30-39,20--29,30-39,40-49,20--29,30-39,10-19,40-49,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,40-49,20--29,20--29,20--29,20--29,3-9,3-9,3-9,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,30-39,20--29,3-9,3-9,20--29,20--29,3-9,20--29,3-9,3-9,20--29,20--29,40-49,20--29,20--29,30-39,30-39,20--29,20--29,50-59,10-19]",22//78,28.21%,0-2:0,3-9:18,10-19:4
n240304sagk4smfrpfbh6x788cztl6mv,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,3-9]",1//9,11.11%,0-2:0,3-9:1,10-19:0
n240228sa2zmi19bni3mm82gq53pquz9,"[20--29,20--29,20--29,20--29,20--29]",0//5,0.0%,0-2:0,3-9:0,10-19:0
n240306sa2jniq4yg9wcsn39p65yuul8,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//16,0.0%,0-2:0,3-9:0,10-19:0
n240306sa8lzbgpy59hwp1tthhwm0p72,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240304sa2389mi4x73vum3m9lkmcfwp,"[20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",1//15,6.67%,0-2:0,3-9:0,10-19:1
n240302adwbgl26obh31t22qsy8hcm1u,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//14,0.0%,0-2:0,3-9:0,10-19:0
n240303savuoeeggff3va3fdqj8mn4jl,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//15,0.0%,0-2:0,3-9:0,10-19:0
n240304sa3dkyk6vko0stg37spn2fimr,"[20--29,20--29,20--29,20--29,30-39,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29]",0//13,0.0%,0-2:0,3-9:0,10-19:0
n240301sa27rg2hykyb72g1glz79dgfj,"[20--29,10-19,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",2//20,10.0%,0-2:0,3-9:0,10-19:2
n240306sa3inceiit1m99xsateq9ac7h,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//15,0.0%,0-2:0,3-9:0,10-19:0
n240228sa3urhcdx4yefw52nqsqn6t4o,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240229sa2dgf3acnfvcr2382akzee9e,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,30-39,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240229sa1mjck6gqdur73rod3ulyi1v,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//39,0.0%,0-2:0,3-9:0,10-19:0
n240303sa3jdk9744jfxa534onbse9z7,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//9,0.0%,0-2:0,3-9:0,10-19:0
n240304safqmtg4r9dbls2d4r2uygpyd,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//26,0.0%,0-2:0,3-9:0,10-19:0
n240305sa13mo0vuhaay7918zwxvaift,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240306a22h2zvkz1q1n5y33luq5lxal,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//9,0.0%,0-2:0,3-9:0,10-19:0
n240306sa3qpgjp9pbwgzf39r3ea1bq0,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//61,0.0%,0-2:0,3-9:0,10-19:0
n240306a239pm1v065m8zx2wxwvhw7z4,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29]",1//21,4.76%,0-2:0,3-9:0,10-19:1
n240228a23ugvcwhwwjlbv1vwbz8p5wi,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240229sa2boyal6ykvoa2104kidrk4l,"[20--29,3-9,20--29,20--29,20--29,30-39,20--29,20--29,30-39,20--29,20--29,30-39,20--29,20--29,30-39,20--29,20--29,20--29,20--29,3-9,3-9,10-19,20--29]",4//23,17.39%,0-2:0,3-9:3,10-19:1
n240303a235z17wnyejaar18g4g2mz6f,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240302sa3c06gjwn6g0ha1yvqjap91c,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//14,0.0%,0-2:0,3-9:0,10-19:0
n240303sa192ghnoptir191iu26relbe,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//18,0.0%,0-2:0,3-9:0,10-19:0
n240301sa2cs18lmkdpino3dj83h8n65,"[10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29]",4//22,18.18%,0-2:0,3-9:0,10-19:4
n240302ad31whgnzlm00zlnkgcoldpsp,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//17,0.0%,0-2:0,3-9:0,10-19:0
n240303sa214wcko4mvh4635g5vdcvpf,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//38,0.0%,0-2:0,3-9:0,10-19:0
n240229sa8m6frho05ykckb92lpirpyi,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//49,0.0%,0-2:0,3-9:0,10-19:0
n240306sa281mlm85691u3243cazpskb,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,20--29]",1//20,5.0%,0-2:0,3-9:0,10-19:1
n240304sa3ruywl8zut9il2uyqgnekg5,"[3-9,3-9,3-9,3-9,3-9,3-9,3-9,3-9,3-9,3-9,3-9,3-9,10-19,3-9,3-9,3-9]",16//16,100.0%,0-2:0,3-9:15,10-19:1
n240305sa32udp3y6uayul1yfq5p1nep,"[30-39,30-39,30-39]",0//3,0.0%,0-2:0,3-9:0,10-19:0
n240305saxfd4sgz6pxd32avapud0zo3,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240227saji8osi0zqhqtcos0o1hheo1,"[3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,40-49,20--29,20--29,3-9,20--29,20--29,20--29,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",4//73,5.48%,0-2:0,3-9:3,10-19:1
n240301a235i3a8c8plkky197ok09qrs,"[10-19,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,3-9,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,30-39,30-39,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19,3-9,20--29,10-19,20--29,20--29,20--29,20--29,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,40-49,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",6//102,5.88%,0-2:0,3-9:2,10-19:4
n240228sa1u2hwxpjylgoo19tpyjljq4,"[10-19,3-9,20--29,10-19,3-9,20--29,10-19,20--29,20--29,20--29,10-19,3-9,20--29,20--29,3-9,20--29,3-9,20--29,20--29,10-19,3-9,20--29,10-19,3-9,20--29,10-19,20--29,20--29,10-19,3-9,20--29,10-19,20--29,20--29,20--29,10-19,3-9,20--29,10-19,3-9,20--29,10-19,20--29,3-9,20--29,10-19,3-9,20--29,3-9,3-9,20--29,10-19,3-9,20--29,10-19,3-9,20--29,10-19,10-19,10-19,10-19,10-19,10-19,10-19,10-19,10-19]",40//66,60.61%,0-2:0,3-9:16,10-19:24
n240304sa15o740gd7ny18ngwhu1ib40,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//20,0.0%,0-2:0,3-9:0,10-19:0
n240301sa3bwrpcy4e8mre35ye5jqodk,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//30,0.0%,0-2:0,3-9:0,10-19:0
n240306a22a816mzx7vo151vqwcpsg6v,[],0//0,0%,0-2:0,3-9:0,10-19:0
n240305sa975t0vbfn6rm2s2w6rq4pq3,"[20--29,30-39,20--29,20--29,30-39,20--29,20--29,20--29,30-39,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//19,0.0%,0-2:0,3-9:0,10-19:0
n240302saxwa2mimnpolo1vu8k9r53pq,"[3-9,3-9,20--29,3-9,40-49,10-19,3-9,3-9,20--29,20--29,10-19,10-19,3-9,20--29,3-9,3-9,20--29,20--29,3-9,20--29,3-9,20--29,20--29,3-9,30-39,3-9,20--29,20--29]",15//28,53.57%,0-2:0,3-9:12,10-19:3
n240304sapvs8a2qqhda537jbw7s34et,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//13,0.0%,0-2:0,3-9:0,10-19:0
n240302sa3i3slfklnd6af1ij4t3oeg6,"[20--29,20--29,20--29,20--29,20--29,20--29]",0//6,0.0%,0-2:0,3-9:0,10-19:0
n240301sa1axkoct4ct4sl3t3fq4pqkv,"[20--29,20--29,20--29,20--29,20--29,20--29]",0//6,0.0%,0-2:0,3-9:0,10-19:0
n240304sa1ccm5e04cvx1pcmrhqgt5i6,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//56,0.0%,0-2:0,3-9:0,10-19:0
n240305ad104kitfi15vlh1aqg2fudzb,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//13,0.0%,0-2:0,3-9:0,10-19:0
n240228sa14u5uuyorqk4a2k3hlw0orw,"[20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29]",0//19,0.0%,0-2:0,3-9:0,10-19:0
n240304sa3vvi3ieratps736jl0t44rs,"[10-19,20--29,10-19,20--29,10-19,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,20--29,10-19]",4//15,26.67%,0-2:0,3-9:0,10-19:4
